"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.630472708E0,-2.525184155E-1,-3.403691351E-1,-1.203867868E-1
3.640442708E0,-2.428565025E-1,-2.348136753E-1,-1.886798292E-1
3.650412708E0,-2.348928601E-1,-5.114439875E-2,-1.810939014E-1
3.660383708E0,-2.451614738E-1,2.403823659E-2,-1.072274074E-1
3.670353708E0,-2.490821481E-1,1.860816590E-2,-6.173355877E-2
3.680323708E0,-2.258921415E-1,3.384204116E-3,-6.917283684E-2
3.690293708E0,-2.160579115E-1,1.385084121E-3,-8.170017600E-2
3.700263708E0,-2.031953782E-1,1.061986201E-2,-7.183396071E-2
3.710234708E0,-2.068699151E-1,-1.689489558E-2,-3.300458938E-2
3.720204708E0,-2.394712716E-1,-6.804143637E-2,1.641272800E-3
3.730174708E0,-2.711365521E-1,-7.923291624E-2,-3.639137372E-3
3.740144708E0,-2.935188115E-1,-8.954041451E-2,-1.327365451E-2
3.750114708E0,-2.668020427E-1,-1.847940385E-1,-1.290177274E-2
