"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.343342971E1,-3.721444702E1,-6.089286804E0,-3.586901855E1
1.344339971E1,-3.788307190E1,-6.179939270E0,-3.558843994E1
1.345336971E1,-3.798367310E1,-5.816444397E0,-3.488180542E1
1.346334071E1,-3.843676758E1,-5.898727417E0,-3.450796509E1
1.347331071E1,-3.859512329E1,-5.933410645E0,-3.455197144E1
1.348328071E1,-3.858508301E1,-6.001655579E0,-3.414929199E1
1.349325171E1,-3.866821289E1,-6.120719910E0,-3.388671875E1
1.350322171E1,-3.869688416E1,-6.368026733E0,-3.388558960E1
1.351319171E1,-3.888117981E1,-6.175369263E0,-3.387130737E1
1.352316171E1,-3.915443420E1,-6.204841614E0,-3.385009766E1
1.353313271E1,-3.931327820E1,-5.777740479E0,-3.353198242E1
1.354310271E1,-3.935481262E1,-5.699760437E0,-3.322988892E1
1.355307271E1,-3.962806702E1,-5.620285034E0,-3.292807007E1
1.356304271E1,-4.016734314E1,-5.300704956E0,-3.245083618E1
1.357301371E1,-4.053498840E1,-4.864120483E0,-3.238766479E1
1.358298371E1,-4.073487854E1,-4.157127380E0,-3.215557861E1
1.359295371E1,-4.080676270E1,-3.620010376E0,-3.248797607E1
1.360292371E1,-4.089035034E1,-3.045700073E0,-3.256140137E1
1.361289471E1,-4.104556274E1,-2.347602844E0,-3.264608765E1
1.362286471E1,-4.095361328E1,-1.798851013E0,-3.295065308E1
