"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.901605292E0,-1.350729764E-1,2.617938519E-1,-7.376618981E-1
2.911574250E0,-1.537955403E-1,2.830272317E-1,-7.390925288E-1
2.921544250E0,-1.553929895E-1,2.614712119E-1,-7.454041839E-1
2.931515250E0,-1.611502171E-1,2.447047532E-1,-7.346753478E-1
2.941485250E0,-1.571506560E-1,2.807550132E-1,-6.951942444E-1
2.951456250E0,-1.641031057E-1,3.414902687E-1,-6.582157612E-1
2.961426250E0,-1.868744940E-1,4.100628197E-1,-6.347414851E-1
2.971396250E0,-2.000025362E-1,4.600357115E-1,-6.266499758E-1
2.981367250E0,-2.132214904E-1,5.157119632E-1,-6.286640763E-1
2.991337250E0,-2.312018126E-1,5.709091425E-1,-6.297019124E-1
3.001308250E0,-2.462082058E-1,5.822361112E-1,-6.427153349E-1
3.011278250E0,-2.418494076E-1,5.880334973E-1,-6.677080393E-1
3.021248250E0,-2.288334817E-1,6.045821309E-1,-6.946908832E-1
3.031219250E0,-2.125413269E-1,6.198572516E-1,-7.172436118E-1
3.041189250E0,-1.957297623E-1,6.238103509E-1,-7.391297817E-1
3.051160250E0,-1.938077509E-1,6.002903581E-1,-7.450073957E-1
3.061130250E0,-2.037697583E-1,5.183419585E-1,-7.540555596E-1
3.071100250E0,-2.086372077E-1,4.039099514E-1,-7.677868009E-1
3.081071250E0,-2.144250572E-1,2.952000499E-1,-7.606450915E-1
3.091041250E0,-2.400907278E-1,2.238989770E-1,-7.120383978E-1
3.101012250E0,-2.750839591E-1,1.745859236E-1,-6.452028751E-1
3.110982250E0,-2.981005907E-1,1.419875026E-1,-5.990862846E-1
3.120952250E0,-3.001615405E-1,1.234721839E-1,-5.702787638E-1
3.130923250E0,-2.949201763E-1,1.157988235E-1,-5.529255867E-1
3.140893250E0,-2.995867431E-1,1.403906047E-1,-5.333122611E-1
3.150864250E0,-3.162943423E-1,2.006707191E-1,-5.112383962E-1
3.160834250E0,-3.319697082E-1,2.710678577E-1,-4.904164672E-1
3.170804250E0,-3.377652764E-1,3.185064793E-1,-4.724736810E-1
3.180775250E0,-3.489028811E-1,3.328060806E-1,-4.578604996E-1
3.190745250E0,-3.526100218E-1,3.172513545E-1,-4.455079734E-1
3.200715250E0,-3.390192986E-1,3.144462705E-1,-4.507434070E-1
3.210686250E0,-3.199292123E-1,3.158838451E-1,-4.447297156E-1
3.220656250E0,-3.127938807E-1,2.900237143E-1,-4.184541404E-1
3.230627250E0,-3.217756450E-1,2.665692270E-1,-3.979201019E-1
3.240597250E0,-3.395215571E-1,2.613785565E-1,-3.843269646E-1
3.250567250E0,-3.668256104E-1,2.240668833E-1,-3.660720587E-1
3.260538250E0,-3.927894831E-1,1.277031600E-1,-3.536832035E-1
3.270508250E0,-3.872551620E-1,-9.669315186E-4,-3.397428989E-1
3.280479250E0,-3.692727983E-1,-1.045379490E-1,-3.172017336E-1
3.290449250E0,-3.596827388E-1,-1.662942618E-1,-2.702150643E-1
3.300419250E0,-3.509076238E-1,-1.882869005E-1,-2.075802982E-1
3.310390250E0,-3.463038206E-1,-1.789013892E-1,-1.600551307E-1
3.320360250E0,-3.667898476E-1,-1.812616438E-1,-1.057004407E-1
3.330331250E0,-3.973863721E-1,-2.234647572E-1,-5.116290227E-2
3.340301250E0,-4.035120606E-1,-2.784067690E-1,-6.900158711E-3
3.350271250E0,-3.964435160E-1,-3.531164229E-1,7.149613462E-3
3.360242250E0,-3.666521311E-1,-4.413480461E-1,-1.748193637E-3
3.370212250E0,-2.910503149E-1,-5.238413215E-1,-3.294632584E-2
3.380182250E0,-2.306377739E-1,-5.077683330E-1,-4.085944593E-2
3.390153250E0,-2.400238216E-1,-3.630665243E-1,-5.566434935E-3
3.400123250E0,-2.572762966E-1,-1.573780477E-1,5.744702369E-2
3.410094250E0,-2.476364523E-1,-1.929129101E-2,1.170949116E-1
3.420064250E0,-2.218792439E-1,4.161933810E-2,1.598734260E-1
3.430034250E0,-1.896315664E-1,4.064781964E-2,1.983366609E-1
3.440005250E0,-1.622281671E-1,4.117648304E-2,2.077828944E-1
3.449975250E0,-1.448518336E-1,2.354076505E-2,1.899908483E-1
3.459946250E0,-1.169447526E-1,-3.714562580E-2,1.638978422E-1
3.469916250E0,-6.805843115E-2,-1.093503162E-1,1.655119807E-1
3.479886250E0,-1.434053015E-2,-1.501363069E-1,1.559045762E-1
3.489857250E0,-6.598987151E-3,-1.467162818E-1,1.299097240E-1
