"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.525086004E1,-4.849218750E1,-1.342214966E1,-1.677374268E1
1.526083117E1,-4.818739319E1,-1.369836426E1,-1.702737427E1
1.527080217E1,-4.809069824E1,-1.429796600E1,-1.718161011E1
1.528077317E1,-4.802494812E1,-1.449800873E1,-1.715469360E1
1.529074417E1,-4.776777649E1,-1.459766388E1,-1.727838135E1
1.530071517E1,-4.790400696E1,-1.481456757E1,-1.721362305E1
1.531068617E1,-4.776561737E1,-1.508412933E1,-1.696951294E1
1.532065617E1,-4.760235596E1,-1.531618500E1,-1.700354004E1
1.533062717E1,-4.762688446E1,-1.525736237E1,-1.742456055E1
1.534059817E1,-4.773656464E1,-1.545318604E1,-1.744247437E1
1.535056917E1,-4.757106018E1,-1.560810852E1,-1.750207520E1
1.536054017E1,-4.732962799E1,-1.573449707E1,-1.766934204E1
1.537051117E1,-4.715714264E1,-1.582073212E1,-1.774972534E1
1.538048117E1,-4.721572113E1,-1.563668060E1,-1.794418335E1
1.539045217E1,-4.705061340E1,-1.580533600E1,-1.813162231E1
1.540042317E1,-4.681852722E1,-1.566514587E1,-1.811645508E1
1.541039417E1,-4.695941162E1,-1.567342377E1,-1.852505493E1
1.542036517E1,-4.676599121E1,-1.581495667E1,-1.836819458E1
1.543033617E1,-4.682115936E1,-1.601080322E1,-1.869299316E1
1.544030617E1,-4.660332489E1,-1.604567719E1,-1.920413208E1
1.545027717E1,-4.663498688E1,-1.625141907E1,-1.895227051E1
1.546024817E1,-4.657839203E1,-1.594404602E1,-1.916687012E1
1.547021917E1,-4.656903076E1,-1.581040955E1,-1.959310913E1
1.548019017E1,-4.628463745E1,-1.562806702E1,-1.964593506E1
1.549016117E1,-4.625209808E1,-1.597524261E1,-1.988919067E1
1.550013217E1,-4.591976929E1,-1.590848541E1,-2.021194458E1
1.551010217E1,-4.601560211E1,-1.567076111E1,-2.051071167E1
1.552007317E1,-4.592496490E1,-1.526466370E1,-2.035995483E1
1.553004417E1,-4.557929230E1,-1.565695190E1,-2.102819824E1
1.554001517E1,-4.553652954E1,-1.535068512E1,-2.099526978E1
1.554998617E1,-4.568800354E1,-1.517327118E1,-2.132730103E1
1.555995717E1,-4.553857422E1,-1.518947601E1,-2.139068604E1
1.556992717E1,-4.534049225E1,-1.495474243E1,-2.196420288E1
1.557989817E1,-4.543550873E1,-1.510028839E1,-2.228656006E1
1.558986917E1,-4.527682495E1,-1.491828918E1,-2.247933960E1
1.559984017E1,-4.481665039E1,-1.496105957E1,-2.312200928E1
1.560981117E1,-4.460619354E1,-1.485421753E1,-2.357730103E1
1.561978217E1,-4.458483887E1,-1.473083496E1,-2.379370117E1
1.562975217E1,-4.441737366E1,-1.478755188E1,-2.396710205E1
1.563972317E1,-4.413545990E1,-1.485756683E1,-2.413504028E1
1.564969417E1,-4.399519348E1,-1.464513397E1,-2.445687866E1
1.565966517E1,-4.384520721E1,-1.446206665E1,-2.472409058E1
1.566963617E1,-4.387245941E1,-1.449857330E1,-2.503189087E1
1.567960717E1,-4.404272461E1,-1.415862274E1,-2.528283691E1
1.568957717E1,-4.358138275E1,-1.400292969E1,-2.552792358E1
1.569954817E1,-4.337182617E1,-1.399235535E1,-2.592739868E1
1.570951917E1,-4.286669159E1,-1.397081757E1,-2.638558960E1
