"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.441702225E1,-2.051509094E1,-2.651551819E1,-3.399749756E1
4.442699225E1,-2.012496948E1,-2.680101013E1,-3.472213745E1
4.443696225E1,-1.982125854E1,-2.668962860E1,-3.451144409E1
4.444693225E1,-1.938294983E1,-2.645852661E1,-3.506024170E1
4.445690225E1,-1.876499939E1,-2.622274780E1,-3.589794922E1
4.446687225E1,-1.791305542E1,-2.656751251E1,-3.621652222E1
4.447684225E1,-1.685331726E1,-2.688694763E1,-3.624191284E1
4.448681225E1,-1.534283447E1,-2.761254120E1,-3.577844238E1
4.449678325E1,-1.380969238E1,-2.832061005E1,-3.607397461E1
4.450675325E1,-1.242446899E1,-2.880164337E1,-3.638607788E1
4.451672325E1,-1.198501587E1,-2.869376373E1,-3.646185303E1
4.452669325E1,-1.164826965E1,-2.833454895E1,-3.663284302E1
4.453666325E1,-1.154158020E1,-2.825065613E1,-3.705331421E1
4.454663325E1,-1.138563538E1,-2.816265869E1,-3.673226929E1
4.455660325E1,-1.110678101E1,-2.783074951E1,-3.712985229E1
4.456657325E1,-1.100975037E1,-2.780717468E1,-3.719403076E1
4.457654325E1,-1.063505554E1,-2.770917511E1,-3.740881348E1
4.458651425E1,-1.024337769E1,-2.782251740E1,-3.715585327E1
