"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.765543379E1,5.652282715E0,-3.837809372E1,-2.067907715E1
2.766540379E1,5.672088623E0,-3.824847031E1,-2.066098022E1
2.767537379E1,5.354370117E0,-3.841808701E1,-2.015609741E1
2.768534379E1,5.371215820E0,-3.834021378E1,-2.040258789E1
2.769531379E1,5.189605713E0,-3.828351212E1,-2.061242676E1
2.770528379E1,5.207931519E0,-3.807517624E1,-2.097882080E1
2.771525379E1,5.235610962E0,-3.819454575E1,-2.131961060E1
2.772522379E1,4.961166382E0,-3.807872009E1,-2.116070557E1
2.773519379E1,4.689056396E0,-3.838998795E1,-2.107360840E1
2.774516379E1,4.564834595E0,-3.830729675E1,-2.084045410E1
2.775513379E1,4.488677979E0,-3.816568375E1,-2.091744995E1
2.776510379E1,4.415176392E0,-3.822499847E1,-2.103341675E1
2.777507479E1,4.163864136E0,-3.811911774E1,-2.143249512E1
2.778504479E1,4.061981201E0,-3.820077515E1,-2.147027588E1
2.779501479E1,3.773849487E0,-3.812120819E1,-2.170303345E1
2.780498479E1,3.513748169E0,-3.803360367E1,-2.176889038E1
2.781495479E1,3.464981079E0,-3.788501358E1,-2.150006104E1
2.782492479E1,3.367584229E0,-3.783130264E1,-2.186422729E1
2.783489479E1,3.255462646E0,-3.788963318E1,-2.233963013E1
2.784486479E1,3.052505493E0,-3.786556244E1,-2.241482544E1
2.785483479E1,2.701721191E0,-3.782414246E1,-2.229318237E1
2.786480479E1,2.437942505E0,-3.791532516E1,-2.259277344E1
2.787477479E1,2.445419312E0,-3.782224655E1,-2.280041504E1
2.788474579E1,2.077697754E0,-3.759756470E1,-2.300653076E1
2.789471579E1,1.930633545E0,-3.755439377E1,-2.277386475E1
2.790468579E1,1.767776489E0,-3.736450195E1,-2.278546143E1
2.791465579E1,1.618484497E0,-3.734512711E1,-2.308117676E1
2.792462579E1,1.423812866E0,-3.745457840E1,-2.319311523E1
2.793459579E1,1.336288452E0,-3.739847946E1,-2.324346924E1
2.794456579E1,1.083480835E0,-3.732122040E1,-2.326666260E1
2.795453579E1,1.080200195E0,-3.695946884E1,-2.351956177E1
2.796450533E1,9.985351562E-1,-3.723839569E1,-2.390783691E1
2.797447533E1,9.933776855E-1,-3.696402740E1,-2.373220825E1
2.798444533E1,6.038513184E-1,-3.702781677E1,-2.414410400E1
2.799441533E1,2.975463867E-1,-3.682304382E1,-2.414648438E1
2.800438633E1,9.925842285E-2,-3.681720352E1,-2.426000977E1
2.801435633E1,-2.563476562E-1,-3.677967072E1,-2.419650269E1
2.802432633E1,-3.508911133E-1,-3.692868042E1,-2.425253296E1
2.803429633E1,-1.860656738E-1,-3.695068741E1,-2.428262329E1
2.804426633E1,-5.208435059E-1,-3.690910721E1,-2.422592163E1
2.805423633E1,-5.509338379E-1,-3.676087570E1,-2.396633911E1
2.806420633E1,-6.685180664E-1,-3.673588181E1,-2.432717896E1
2.807417633E1,-1.026519775E0,-3.673282623E1,-2.412185669E1
2.808414633E1,-1.229080200E0,-3.662024307E1,-2.452368164E1
2.809411633E1,-1.609802246E0,-3.666350174E1,-2.448092651E1
2.810408633E1,-1.855346680E0,-3.660004425E1,-2.445388794E1
2.811405733E1,-2.171722412E0,-3.637246323E1,-2.426452637E1
2.812402733E1,-2.559982300E0,-3.596459961E1,-2.446545410E1
2.813399733E1,-2.798461914E0,-3.619907379E1,-2.408883667E1
2.814396733E1,-2.789123535E0,-3.631104279E1,-2.460174561E1
2.815393733E1,-2.778732300E0,-3.622565079E1,-2.444564819E1
2.816390733E1,-2.972366333E0,-3.594594574E1,-2.461956787E1
2.817387733E1,-2.941070557E0,-3.603248215E1,-2.458682251E1
2.818384733E1,-3.156906128E0,-3.603758240E1,-2.473022461E1
2.819381733E1,-3.273834229E0,-3.593378067E1,-2.503314209E1
2.820378733E1,-3.239990234E0,-3.585922241E1,-2.570831299E1
2.821375733E1,-3.379501343E0,-3.576266861E1,-2.578717041E1
2.822372733E1,-3.394393921E0,-3.564559174E1,-2.525491333E1
2.823369833E1,-3.491744995E0,-3.565156937E1,-2.603826904E1
2.824366833E1,-3.699935913E0,-3.564735413E1,-2.612493896E1
2.825363833E1,-3.856826782E0,-3.548895264E1,-2.633920288E1
2.826360833E1,-4.104156494E0,-3.532895660E1,-2.593405151E1
2.827357833E1,-4.035171509E0,-3.542061234E1,-2.592144775E1
2.828354833E1,-4.058792114E0,-3.534525681E1,-2.643402100E1
2.829351833E1,-4.006195068E0,-3.506588745E1,-2.606863403E1
2.830348833E1,-4.049545288E0,-3.527458954E1,-2.610205078E1
2.831345833E1,-3.961685181E0,-3.528497696E1,-2.654730225E1
2.832342833E1,-4.065490723E0,-3.533613586E1,-2.614706421E1
2.833339833E1,-3.965087891E0,-3.497527313E1,-2.624606323E1
2.834336933E1,-3.957626343E0,-3.496523666E1,-2.630694580E1
2.835333933E1,-3.847015381E0,-3.492819977E1,-2.629727173E1
2.836330933E1,-3.759552002E0,-3.502264023E1,-2.660031128E1
2.837327933E1,-3.774551392E0,-3.489878082E1,-2.661129761E1
2.838324933E1,-3.746231079E0,-3.501729965E1,-2.624359131E1
2.839321933E1,-3.671844482E0,-3.456740952E1,-2.624468994E1
2.840318933E1,-3.566635132E0,-3.463575745E1,-2.632589722E1
2.841315933E1,-3.428344727E0,-3.489371490E1,-2.631698608E1
2.842312933E1,-3.449172974E0,-3.503775787E1,-2.626547241E1
2.843309933E1,-3.408737183E0,-3.515063477E1,-2.649505615E1
2.844306933E1,-3.390045166E0,-3.506664658E1,-2.656625366E1
